시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
전북특별자치도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
전라남도,화순군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,190,380,0,920,0,0,0,0,0,환경과,061-379-3604,2024-08-13,4900000,전라남도 화순군
경상남도,진주시,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,160,300,590,0,1430,0,2140,0,0,0,청소과,055-749-8705,2023-12-21,5310000,경상남도 진주시
경상남도,진주시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,160,300,590,0,1430,0,2140,0,0,0,청소과,055-749-8705,2023-12-21,5310000,경상남도 진주시
경상남도,진주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,청소과,055-749-8705,2023-12-21,5310000,경상남도 진주시
경상남도,진주시,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,청소과,055-749-8705,2023-12-21,5310000,경상남도 진주시
경상남도,진주시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,청소과,055-749-8705,2023-12-21,5310000,경상남도 진주시
경상북도,고령군,규격봉투,소각용,생활쓰레기,가정용,20,0,40,0,50,90,180,360,540,900,0,1350,0,0,0,환경사업소,054-950-7052,2023-12-07,5200000,경상북도 고령군
경상북도,고령군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,900,0,2300,0,0,0,0,0,환경사업소,054-950-7052,2023-12-07,5200000,경상북도 고령군
경상북도,문경시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,140,270,0,650,0,930,1200,0,0,환경보호과,054-550-6192,2023-12-05,5120000,경상북도 문경시
대전광역시,중구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,환경과,042-606-7296,2023-11-30,3650000,대전광역시 중구
대전광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,환경과,042-606-7296,2023-11-30,3650000,대전광역시 중구
경기도,용인시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,1800,0,2700,0,0,0,자원순환과,031-324-2332,2023-12-01,4050000,경기도 용인시
경기도,용인시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,0,0,0,0,0,0,자원순환과,031-324-2332,2023-12-01,4050000,경기도 용인시
경기도,용인시,규격봉투,소각용,음식물쓰레기,가정용,50,0,0,0,160,270,550,1100,0,0,0,0,0,0,0,자원순환과,031-324-2332,2023-12-01,4050000,경기도 용인시
서울특별시,서대문구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,2500,0,0,청소행정과,02-330-1507,2022-10-31,3120000,서울특별시 서대문구
서울특별시,서대문구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-330-1507,2022-10-31,3120000,서울특별시 서대문구
서울특별시,서대문구,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-330-1507,2022-10-31,3120000,서울특별시 서대문구
서울특별시,서대문구,규격봉투,소각용,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-330-1507,2022-10-31,3120000,서울특별시 서대문구
충청남도,당진시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,80,130,260,0,0,0,0,0,0,0,0,자원순환과,041-350-4314,2022-12-01,5680000,충청남도 당진시
충청남도,당진시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,260,510,0,0,0,0,0,0,0,자원순환과,041-350-4314,2022-12-01,5680000,충청남도 당진시
충청남도,당진시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,3000,0,0,0,0,자원순환과,041-350-4314,2022-12-01,5680000,충청남도 당진시
경기도,군포시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2820,0,4230,0,0,0,위생자원과,031-390-0353,2023-11-17,4020000,경기도 군포시
경기도,군포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,2000,4000,0,0,0,0,0,0,0,위생자원과,031-390-0353,2023-11-17,4020000,경기도 군포시
세종특별자치시,없음,규격봉투,소각용,생활쓰레기,가정용,40,0,60,0,80,130,270,540,820,1440,0,0,0,0,0,자원순환과,044-300-4723,2023-11-14,5690000,세종특별자치시
대전광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,환경과,042-251-4565,2023-11-07,3640000,대전광역시 동구
대전광역시,동구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,환경과,042-251-4565,2023-11-07,3640000,대전광역시 동구
대전광역시,동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,환경과,042-251-4565,2023-11-07,3640000,대전광역시 동구
대전광역시,동구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,환경과,042-251-4565,2023-11-07,3640000,대전광역시 동구
대전광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,환경과,042-251-4565,2023-11-07,3640000,대전광역시 동구
경기도,이천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,640,0,1580,0,2360,0,0,0,자원순환과,031-644-2592,2024-02-01,4070000,경기도 이천시
경기도,이천시,규격봉투,매립용,음식물쓰레기,가정용,50,0,0,0,110,180,350,700,0,1750,0,0,0,0,0,자원순환과,031-644-2592,2024-02-01,4070000,경기도 이천시
서울특별시,광진구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7632,2024-01-24,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7632,2024-01-24,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,2000,0,0,0,청소과,02-450-7632,2024-01-24,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,2000,0,0,0,청소과,02-450-7632,2024-01-24,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소과,02-450-7632,2024-01-24,3040000,서울특별시 광진구
서울특별시,광진구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,0,0,0,0,0,0,청소과,02-450-7632,2024-01-24,3040000,서울특별시 광진구
전북특별자치도,전주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1140,0,0,0,0,0,청소지원과,063-281-2325,2024-01-17,4641000,전북특별자치도 전주시
전북특별자치도,전주시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,청소지원과,063-281-2325,2024-01-17,4641000,전북특별자치도 전주시
전북특별자치도,전주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,청소지원과,063-281-2325,2024-01-17,4641000,전북특별자치도 전주시
전북특별자치도,전주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,460,0,0,0,0,0,0,0,청소지원과,063-281-2325,2024-01-17,4641000,전북특별자치도 전주시
충청남도,공주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,480,790,0,1170,0,0,0,자원순환과,041-840-8654,2022-11-22,4500000,충청남도 공주시
충청남도,당진시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,260,510,760,1260,0,0,0,0,0,자원순환과,041-350-4314,2022-12-01,5680000,충청남도 당진시
강원특별자치도,양구군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,950,0,1470,0,0,0,환경과,033-480-7323,2023-09-06,4321000,강원특별자치도 양구군
강원특별자치도,양구군,규격봉투,매립용,음식물쓰레기,가정용,0,0,50,0,70,120,210,400,0,950,0,0,0,0,0,환경과,033-480-7323,2023-09-06,4321000,강원특별자치도 양구군
강원특별자치도,양구군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,환경과,033-480-7323,2023-09-06,4321000,강원특별자치도 양구군
경기도,성남시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,1250,0,1880,0,0,0,자원순환과,031-729-3196,2023-09-07,3780000,경기도 성남시
경기도,성남시,규격봉투,소각용,음식물쓰레기,가정용,20,0,50,0,80,130,250,500,0,0,0,0,0,0,0,자원순환과,031-729-3196,2023-09-07,3780000,경기도 성남시
경기도,성남시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2010,0,3000,0,0,0,자원순환과,031-729-3196,2023-09-07,3780000,경기도 성남시
경기도,성남시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,0,0,0,0,0,0,자원순환과,031-729-3196,2023-09-07,3780000,경기도 성남시
경기도,성남시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,340,660,1200,0,0,0,0,0,0,0,자원순환과,031-729-3196,2023-09-07,3780000,경기도 성남시
강원특별자치도,정선군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,280,430,700,0,1040,0,0,0,환경과,033-560-2336,2023-09-07,4291000,강원특별자치도 정선군
강원특별자치도,정선군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,150,280,430,700,0,0,0,0,0,환경과,033-560-2336,2023-09-07,4291000,강원특별자치도 정선군
강원특별자치도,정선군,규격봉투,기타,생활쓰레기,가정용,0,0,40,0,50,80,150,280,430,700,0,0,0,0,0,환경과,033-560-2336,2023-09-07,4291000,강원특별자치도 정선군
경상북도,포항시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,130,220,450,900,0,2250,0,3370,0,0,0,경상북도 포항시청 자원순환과,054-270-3156,2024-08-05,5020000,경상북도 포항시
울산광역시,울주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0,자원위생과,052-204-2146,2024-08-01,3730000,울산광역시 울주군
경기도,오산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,140,260,480,720,1200,0,2000,0,0,0,청소자원과,031-8036-6714,2024-07-25,4000000,경기도 오산시
경기도,오산시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,130,220,440,880,0,0,0,0,0,0,0,청소자원과,031-8036-6714,2024-07-25,4000000,경기도 오산시
경기도,오산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,260,480,0,0,0,0,0,0,0,청소자원과,031-8036-6714,2024-07-25,4000000,경기도 오산시
경기도,오산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1500,0,2000,0,0,0,0,0,청소자원과,031-8036-6714,2024-07-25,4000000,경기도 오산시
강원특별자치도,삼척시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,환경과,033-570-3338,2024-07-31,4241000,강원특별자치도 삼척시
강원특별자치도,삼척시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,50,80,150,290,0,0,0,0,0,0,0,환경과,033-570-3338,2024-07-31,4241000,강원특별자치도 삼척시
강원특별자치도,삼척시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,150,290,0,710,0,1100,0,0,0,환경과,033-570-3338,2024-07-31,4241000,강원특별자치도 삼척시
경상북도,청송군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,30,40,70,140,0,320,0,0,650,0,0,환경관리과,054-870-6185,2024-07-29,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,30,40,70,140,0,320,0,0,650,0,0,환경관리과,054-870-6185,2024-07-29,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,130,250,0,590,0,0,1200,0,0,환경관리과,054-870-6185,2024-07-29,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,50,70,130,250,0,590,0,0,1200,0,0,환경관리과,054-870-6185,2024-07-29,5160000,경상북도 청송군
강원특별자치도,영월군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,70,110,180,350,0,900,0,1350,0,0,0,강원특별자치도 영월군청,033-370-2335,2024-07-29,4271000,강원특별자치도 영월군
강원특별자치도,영월군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,110,180,350,0,900,0,1350,0,0,0,강원특별자치도 영월군청,033-370-2335,2024-07-29,4271000,강원특별자치도 영월군
충청북도,옥천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,140,270,400,650,0,1000,1300,0,0,환경과,043-730-3452,2023-06-28,4430000,충청북도 옥천군
전라남도,신안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,120,220,0,540,0,0,0,0,0,세계유산과,061-240-8447,2023-09-25,5010000,전라남도 신안군
전라남도,신안군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,세계유산과,061-240-8447,2023-09-25,5010000,전라남도 신안군
강원특별자치도,홍천군,규격봉투,기타,음식물쓰레기,가정용,0,0,45,0,70,120,230,450,0,0,0,0,0,0,0,환경과,033-430-2633,2023-10-05,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,45,0,70,120,230,450,0,0,0,0,0,0,0,환경과,033-430-2633,2023-10-05,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,120,230,450,0,1110,0,1660,2200,0,0,환경과,033-430-2633,2023-10-05,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0,환경과,033-430-2633,2023-10-05,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,230,450,0,0,0,0,0,0,0,환경과,033-430-2633,2023-10-05,4251000,강원특별자치도 홍천군
경상남도,양산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,250,500,950,1500,2350,0,0,4700,0,0,자원순환과,055-392-2643,2023-10-04,5380000,경상남도 양산시
경상남도,양산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,500,950,0,0,0,0,0,0,0,자원순환과,055-392-2643,2023-10-04,5380000,경상남도 양산시
전라남도,구례군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0,전라남도 구례군청,061-780-2978,2024-08-12,4870000,전라남도 구례군
전라남도,구례군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0,전라남도 구례군청,061-780-2978,2024-08-12,4870000,전라남도 구례군
전라남도,구례군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0,전라남도 구례군청,061-780-2978,2024-08-12,4870000,전라남도 구례군
대구광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,180,340,670,1080,1660,0,2470,0,0,0,환경과,053-661-2716,2024-08-09,3410000,대구광역시 중구
경상북도,청도군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,290,430,710,0,1060,1400,0,0,환경산림과,054-370-2186,2024-08-12,5190000,경상북도 청도군
경상북도,영덕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,130,250,0,600,0,900,0,0,0,환경위생과,054-730-6194,2024-07-31,5180000,경상북도 영덕군
경상북도,영덕군,규격봉투,기타,음식물쓰레기,가정용,0,0,50,0,0,80,130,250,0,0,0,0,0,0,0,환경위생과,054-730-6194,2024-07-31,5180000,경상북도 영덕군
충청남도,부여군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,1000,0,1500,0,0,0,환경과,041-830-2306,2024-07-31,4570000,충청남도 부여군
충청남도,부여군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,0,0,0,0,0,0,환경과,041-830-2306,2024-07-31,4570000,충청남도 부여군
충청남도,부여군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,환경과,041-830-2306,2024-07-31,4570000,충청남도 부여군
충청북도,음성군,규격봉투,소각용,음식물쓰레기,가정용,80,0,0,0,130,190,340,640,0,0,0,0,0,0,0,청소위생과,043-871-3822,2024-08-05,4470000,충청북도 음성군
충청북도,음성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,340,640,0,1580,0,2310,3080,0,0,청소위생과,043-871-3822,2024-08-05,4470000,충청북도 음성군
충청북도,음성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,청소위생과,043-871-3822,2024-08-05,4470000,충청북도 음성군
경기도,시흥시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,180,350,700,0,1750,0,2630,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경상북도,상주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,160,290,0,720,0,1080,0,0,0,경상북도 상주시 환경관리과,054-537-7366,2022-06-15,5110000,경상북도 상주시
충청북도,보은군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,140,270,0,650,0,1000,1300,0,0,환경위생과,043-540-3265,2023-08-03,4420000,충청북도 보은군
경기도,화성시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,1500,0,0,0,0,0,자원순환과,031-5189-6897,2023-10-19,5530000,경기도 화성시
경기도,화성시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,0,0,0,0,0,0,자원순환과,031-5189-6897,2023-10-19,5530000,경기도 화성시
경기도,화성시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2530,0,3800,0,0,0,자원순환과,031-5189-6897,2023-10-19,5530000,경기도 화성시
경기도,화성시,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,0,2280,0,0,0,0,0,0,0,자원순환과,031-5189-6897,2023-10-19,5530000,경기도 화성시
서울특별시,구로구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-860-2904,2023-10-16,3160000,서울특별시 구로구
서울특별시,구로구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-860-2904,2023-10-16,3160000,서울특별시 구로구
서울특별시,마포구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,깨끗한마포과,02-3153-9226,2024-02-29,3130000,서울특별시 마포구
서울특별시,마포구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,깨끗한마포과,02-3153-9226,2024-02-29,3130000,서울특별시 마포구
서울특별시,마포구,규격봉투,매립용,음식물쓰레기,사업장용,0,0,0,0,0,0,1400,2800,0,0,0,0,0,0,0,깨끗한마포과,02-3153-9226,2024-02-29,3130000,서울특별시 마포구
인천광역시,미추홀구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0,청소행정팀,032-880-4353,2024-05-22,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,청소행정팀,032-880-4353,2024-05-22,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,2110,0,4220,0,0,0,8790,청소행정팀,032-880-4353,2024-05-22,3510500,인천광역시 미추홀구
대구광역시,서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,180,340,670,0,0,0,0,0,0,0,생활환경과,053-663-3539,2024-07-17,3430000,대구광역시 서구
대구광역시,서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,0,0,0,1080,1660,0,2470,0,0,0,생활환경과,053-663-3539,2024-07-17,3430000,대구광역시 서구
대전광역시,서구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,자원순환과,042-288-3574,2024-06-24,3660000,대전광역시 서구
서울특별시,성동구,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,청소행정과,02-2286-5528,2024-08-06,3030000,서울특별시 성동구
서울특별시,성동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,청소행정과,02-2286-5528,2024-08-06,3030000,서울특별시 성동구
서울특별시,성동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소행정과,02-2286-5528,2024-08-06,3030000,서울특별시 성동구
서울특별시,성동구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소행정과,02-2286-5528,2024-08-06,3030000,서울특별시 성동구
부산광역시,강서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,270,510,780,1240,0,1830,0,0,0,자원순환과,051-970-4434,2024-08-14,3360000,부산광역시 강서구
충청남도,계룡시,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,240,470,0,0,0,0,0,0,0,환경위생과,042-840-2484,2023-07-06,5580000,충청남도 계룡시
강원도,횡성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,1500,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
강원도,횡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,980,0,1500,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
강원도,횡성군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
경기도,시흥시,규격봉투,매립용,음식물쓰레기,가정용,50,0,100,0,150,0,500,1000,1500,0,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,520,0,1570,2610,0,3920,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,180,350,700,0,0,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
부산광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,청소행정과,051-240-4436,2024-08-08,3260000,부산광역시 서구
서울특별시,종로구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,0,0,0,청소행정과,02-2148-2366,2024-08-01,3000000,서울특별시 종로구
서울특별시,종로구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2148-2366,2024-08-01,3000000,서울특별시 종로구
서울특별시,종로구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,청소행정과,02-2148-2366,2024-08-01,3000000,서울특별시 종로구
경상북도,영주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,960,0,1470,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
경상북도,영주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,210,390,0,0,0,0,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
경상북도,영주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,120,210,390,0,0,0,0,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
경상북도,영주시,규격봉투,기타,음식물쓰레기,가정용,0,0,60,0,90,150,300,600,0,0,0,0,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
서울특별시,서초구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,0,130,250,490,0,1250,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,소각용,생활쓰레기,영업용,0,0,0,0,0,0,0,520,0,1330,0,2000,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,기타,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
